IdEjemplar,Fuente,AnioColecta,Altitud,Estado,Municipio,Localidad,Taxa,AnioDeterminacion,Fuente de georreferencia,LatitudGrados,LatitudMinutos,LatitudSegundos,LongitudGrados,LongitudMinutos,LongitudSegundos,Habitat,Habitat
2887,JE014,1954,1300,MÉXICO,LUVIANOS,"Cerro de la Culebra, Progreso","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.7.2600, octubre 2016",18,57,31.00,-100,18,32,Silvestre,Silvestre
2888,JE014,1954,1800,MÉXICO,VALLE DE BRAVO,Entre Valle de Bravo y Donato Guerra,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,14,43.00,-100,7,58,Ladera húmeda. Silvestre,Silvestre
2889,JE014,1978,9999,MÉXICO,VILLA VICTORIA,"Villa Victoria, carretera Toluca-Zitácuaro","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,24,27.00,-100,2,21,Silvestre,Silvestre
2890,JE014,1976,2100,MICHOACÁN DE OCAMPO,CHERÁN,"Pocos metros de la desviación a Tanaco, por la carretera que va a Uruapan","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,44,42.00,-102,1,37,Silvestre,Silvestre
2891,JE014,1981,2300,MICHOACÁN DE OCAMPO,SALVADOR ESCALANTE,"Ejido Cuitzitan, Potrero Huaniqueo, 8 km al SE de Villa Escalante","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,21,53.00,-101,38,56,"Terrenos en descanso, praderas nativas. Silvestre",Silvestre
2892,JE014,2005,2000,MICHOACÁN DE OCAMPO,ZITÁCUARO,"San Miguel Chichimequillas, base del Volcán Molcajete, entre San Miguel Chichimequillas y Seis Palos","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,23,51.00,-100,22,9,Silvestre,Silvestre
2893,JE014,1988,2050,SINALOA,CONCORDIA,"El Carrizo, carretera Mazatlán-Durango","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,31,28.00,-105,50,15,Silvestre,Silvestre
2894,JE014,2008,2360,AGUASCALIENTES,CALVILLO,Alrededores de presa Los Alamitos,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",21,44,6.00,-102,42,48,Silvestre,Silvestre
2895,JE014,1988,2400,CHIHUAHUA,BOCOYNA,Colinas al NE de Creel,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",27,45,52.00,-107,37,38,Orilla del camino. Silvestre,Silvestre
2896,JE014,1982,2100,CHIHUAHUA,CASAS GRANDES,"El Pinal, 1 km al SW de El Ejido Hernández","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",30,1,50.00,-108,17,50,Silvestre,Silvestre
2897,JE014,1989,1500,CHIHUAHUA,GALEANA,Mesa de Horcones,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",30,3,22.00,-107,39,35,Silvestre,Silvestre
2898,JE014,1994,2300,CHIHUAHUA,GÓMEZ FARÍAS,"Laguna de Babícora, Arroyo El Jaral","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",29,17,27.00,-107,36,42,Silvestre,Silvestre
2899,JE014,1983,2070,CHIHUAHUA,GUACHOCHI,"21.8 km al SW de la desviación a La Bufa, la desviación está 22 km al S de Humira","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",27,10,26.00,-107,32,53,Silvestre,Silvestre
2900,JE014,1983,2230,CHIHUAHUA,GUACHOCHI,"54.5 km al N de Guachochi, 3.9 km al N de Aboreachi, carretera a Creel","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",27,9,36.00,-107,21,8,Silvestre,Silvestre
2901,JE014,1985,2100,CHIHUAHUA,GUACHOCHI,"Brecha a Chogita, 2 km al NE de Norogachi","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",27,16,55.00,-107,9,23,Silvestre,Silvestre
2902,JE014,1984,9999,CHIHUAHUA,MADERA,14.3 mi W of Madera along main gravel road to the Rio Papagochic,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",29,10,29.00,-108,20,16,Silvestre,Silvestre
2903,JE014,1990,9999,CHIHUAHUA,MADERA,"Arroyo de Las Varitas, Ejido El Largo","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",29,30,29.00,-107,59,14,Silvestre,Silvestre
2904,JE014,1985,1750,CHIHUAHUA,OCAMPO,"11 km al W de Ocampo, brecha Morris","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",28,11,49.00,-108,27,7,Silvestre,Silvestre
2905,JE014,1986,1600,CHIHUAHUA,OCAMPO,"Parque Nacional Cascada de Basaseachic, steep N-facing gully at the Divisadero on the S side of the park","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",28,10,30.00,-108,12,41,Silvestre,Silvestre
2906,JE014,1988,1800,CHIHUAHUA,TEMÓSACHIC,"Nabogame, 12 km NW of Yepachic","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",28,28,19.08,-108,26,28.41,Silvestre,Silvestre
2907,JE014,1988,1800,CHIHUAHUA,TEMÓSACHIC,"Nabogame, 12 km NW of Yepachic","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",28,28,19.08,-108,26,28.41,Silvestre,Silvestre
2908,JE014,1940,2200,DISTRITO FEDERAL,COYOACÁN,Pedregal de San Angel,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,19,17.77,-99,10,44.69,Silvestre,Silvestre
2909,JE014,1981,2340,DISTRITO FEDERAL,COYOACÁN,"Pedregal de San Angel, Jardín Botánico Exterior","Phaseolus pluriflorus - Maréchal, Mascherpa & Stainier, 1978",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,19,2.98,-99,11,38.58,Malpaís derrame volcánico. Silvestre,Silvestre
2910,JE014,1981,2340,DISTRITO FEDERAL,COYOACÁN,"Pedregal de San Angel, Jardín Botánico Exterior","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,19,2.98,-99,11,38.58,Malpaís derrame volcánico. Silvestre,Silvestre
2911,JE014,1954,2400,DISTRITO FEDERAL,COYOACÁN,"Pedregal, cerca de Contreras","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,18,30.00,-99,11,46,Silvestre,Silvestre
2912,JE014,1977,2600,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,Cerro del Judío,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,19,8.00,-99,14,53,En ladera de cerro. Silvestre,Silvestre
2913,JE014,1977,2600,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,Cerro del Judío,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,19,8.00,-99,14,53,En ladera de cerro. Silvestre,Silvestre
2914,JE014,1984,9999,DISTRITO FEDERAL,TLALPAN,"Tepeximilpa, pasando la colonia Tlalcoligia, Tlalpan","Phaseolus pluriflorus - Maréchal, Mascherpa & Stainier, 1978",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,16,22.00,-99,11,40,Monte perturbado. Silvestre,Silvestre
2915,JE014,1977,2400,DURANGO,DURANGO,Cienaga de Los Caballos,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,46,41.00,-104,59,52,Silvestre,Silvestre
2916,JE014,2002,2515,DURANGO,DURANGO,"Ejido Ciénega de Los Caballos, Paraje Paso de Piedra","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,47,50.00,-104,58,32,En mesa. Silvestre,Silvestre
2917,JE014,1992,2400,DURANGO,DURANGO,Ejido Navíos,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,54,8.00,-105,2,37,Silvestre,Silvestre
2918,JE014,2001,2550,DURANGO,DURANGO,"Ejido Regocijo, arriba de Las Murallas","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,40,34.00,-105,10,48,Ladera con 30-35 % de pendiente. Silvestre,Silvestre
2919,JE014,2001,2358,DURANGO,DURANGO,Ejido San José de Animas,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",24,0,52.00,-105,31,7,Silvestre,Silvestre
2920,JE014,2004,2520,DURANGO,DURANGO,"Navíos, al N","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,54,1.00,-105,2,54,En terreno plano. Silvestre,Silvestre
2921,JE014,1984,9999,DURANGO,DURANGO,"Parque El Tecuán, 58 km al ESE de Durango","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,52,13.00,-105,0,17,Llanos con mucha humedad. Silvestre,Silvestre
2922,JE014,1952,2300,DURANGO,DURANGO,"Thirthy-four mi W of C. Durango, on Hwy to El Salto, plateau W of Arroyo Mimbres","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,55,10.00,-104,58,15,Silvestre,Silvestre
2923,JE014,1986,9999,DURANGO,MEZQUITAL,5 km al W de Santa María de Ocotán y Xoconoxtle,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",22,56,9.00,-104,37,18,Silvestre,Silvestre
2924,JE014,1986,9999,DURANGO,MEZQUITAL,Alrededores de Santa María de Ocotán,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",22,54,43.59,-104,35,44.51,Silvestre,Silvestre
2925,JE014,1985,9999,DURANGO,MEZQUITAL,Aproximadamente 4 km de la Guajolota,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",22,58,44.00,-104,36,12,Cañada. Silvestre,Silvestre
2926,JE014,1934,2570,DURANGO,PUEBLO NUEVO,"Coyotes Station, Sierra Madre Occidental","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,2,20.00,-105,18,56,Silvestre,Silvestre
2927,JE014,1988,9999,DURANGO,PUEBLO NUEVO,Ex-Hacienda Coyotes,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,49,13.00,-105,20,19,Silvestre,Silvestre
2928,JE014,1985,1800,DURANGO,PUEBLO NUEVO,El Amole,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.5.1557, octubre 2015",23,51,52.94,-105,35,4.33,Silvestre,Silvestre
2929,JE014,1983,2430,DURANGO,PUEBLO NUEVO,"Mesa de San Francisco, a 24 km al SE de El Salto","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,40,32.00,-105,20,8,Silvestre,Silvestre
2930,JE014,1974,2600,DURANGO,PUEBLO NUEVO,Near Estacion Coyotes,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,52,7.00,-105,19,15,Flats with standing water. Silvestre,Silvestre
2931,JE014,1997,600,DURANGO,PUEBLO NUEVO,Predios del Ejido La Victoria,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,45,44.00,-105,25,37,Silvestre,Silvestre
2932,JE014,1985,2200,DURANGO,PUEBLO NUEVO,San Jerónimo,"Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,49,57.00,-105,34,55,Silvestre,Silvestre
2933,JE014,1985,2225,DURANGO,SAN DIMAS,"3 km al SW de Los Parajes, Ejido El Duraznito","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,45,19.00,-105,47,26,Silvestre,Silvestre
2934,JE014,1986,9999,DURANGO,SÚCHIL,"Cerro de Las Iglesias, 6 km de Alemán","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,21,11.00,-104,7,49,Silvestre,Silvestre
2935,JE014,1980,2500,DURANGO,SÚCHIL,"El Olvido, Reserva de La Biósfera La Michilia, a 70 km al SE de la Ciudad de Durango","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,29,50.00,-104,17,28,Silvestre,Silvestre
2936,JE014,1980,2500,DURANGO,SÚCHIL,"El Olvido, Reserva de La Biósfera La Michilia, a 70 km al SE de la Ciudad de Durango","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,29,50.00,-104,17,28,Silvestre,Silvestre
2937,JE014,1985,9999,DURANGO,SÚCHIL,"Potrero El Olvido, Rancho El Temascal, Reserva de la Biósfera","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,23,4.00,-104,14,45,Silvestre,Silvestre
2938,JE014,1992,2530,DURANGO,SÚCHIL,"Reserva de la Biósfera La Michilia, Mesa Larga, a orilla de Chapalita","Phaseolus pauciflorus - Sessé & Moc. ex G. Don, 1832",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,23,7.00,-104,16,7,Silvestre,Silvestre
2939,JE014,1959,3000,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,Dinamo de Contreras,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,16,25.00,-99,16,51,En ladera seca. Silvestre,Silvestre
2940,JE014,1896,2438,DISTRITO FEDERAL,TLALPAN,Base of Sierra de Ajusco,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,16,32.00,-99,11,30,Silvestre,Silvestre
2941,JE014,1997,2400,GUANAJUATO,GUANAJUATO,"Cañada de la Virgen, Agua Sabrosa","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",21,10,4.00,-101,12,6,Silvestre,Silvestre
2942,JE014,1980,2400,HIDALGO,CUAUTEPEC DE HINOJOSA,4 km al E de Cuautepec,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,2,31.00,-98,17,13,Silvestre,Silvestre
2943,JE014,1981,2300,HIDALGO,HUASCA DE OCAMPO,"9 km al N de Acatlán, hacia Huasca","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,11,11.00,-98,29,8,Silvestre,Silvestre
2944,JE014,1950,2700,HIDALGO,MINERAL DEL MONTE,Real del Monte,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,8,52.00,-98,40,24,Silvestre,Silvestre
2945,JE014,1975,1700,HIDALGO,MOLANGO DE ESCAMILLA,"5 km al N de Molango, rumbo a Huejutla de Reyes","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,48,7.00,-98,43,51,Silvestre,Silvestre
2946,JE014,1979,2040,HIDALGO,ZIMAPÁN,"24 km al SW de Jacala, Maguey Verde","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,50,12.00,-99,15,33,Silvestre,Silvestre
2947,JE014,1995,2110,MÉXICO,TEMASCALTEPEC,15 km al NW de San Sebastián Carboneras,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,4,53.00,-100,4,7,Silvestre,Silvestre
2948,JE014,1978,2440,MICHOACÁN DE OCAMPO,ZITÁCUARO,"Rincón de Ahorcado, ladera S del Cerro Cacique","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,22,4.00,-100,19,9,Silvestre,Silvestre
2949,JE014,1932,9999,MORELOS,CUERNAVACA,"Valle del Tepeite, N de Morelos","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",18,59,56.00,-99,17,2,Silvestre,Silvestre
2950,JE014,1994,1633,NAYARIT,XALISCO,"8 km al SW de Xalisco, camino a La Estación de Microondas, Cerro Boludo","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",21,26,48.00,-104,57,31,Silvestre,Silvestre
2951,JE014,1977,2250,VERACRUZ DE IGNACIO DE LA LLAVE,TATATILA,La Mancuerna,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,41,9.00,-97,7,30,En ladera de cerro. Silvestre,Silvestre
2952,JE014,1952,2600,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,Cañada de Contreras,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,17,44.00,-99,15,26,Silvestre,Silvestre
2953,JE014,1980,2600,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,"Cañada de Contreras, Primer Dínamo, cerca de la carretera","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,17,44.00,-99,15,26,Cerca de la carretera. Silvestre,Silvestre
2954,JE014,1952,2600,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,Cerca del Segundo Dínamo de Contreras,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,17,32.00,-99,15,34,En cañada húmeda. Silvestre,Silvestre
2955,JE014,1979,3000,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,Los Dinamos,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,16,25.00,-99,16,51,En ladera de cerro. Silvestre,Silvestre
2956,JE014,1979,2600,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,Primer Dinamo,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",19,17,44.00,-99,15,26,Ladera de cerro. Silvestre,Silvestre
2957,JE014,1982,2100,DURANGO,PUEBLO NUEVO,"4.6 km al SW de El Salto, brecha a Pueblo Nuevo","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,23,40.00,-105,23,8,Silvestre,Silvestre
2958,JE014,1982,2200,DURANGO,PUEBLO NUEVO,"El Mil Diez, 2 km al N de El Salto","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",23,47,39.00,-105,22,44,Silvestre,Silvestre
2959,JE014,1989,2220,DURANGO,TEPEHUANES,"Ciénega de los Frailes, camino Tepehuanes-Tarahumar","Phaseolus scabrellus - Benth. ex S. Watson, 1882",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",25,33,56.00,-106,6,30,Silvestre,Silvestre
2960,JE014,1997,2390,GUANAJUATO,GUANAJUATO,"Cañada de la Virgen, Viborillas","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",21,9,23.00,-101,11,42,Silvestre,Silvestre
2961,JE014,1997,2335,GUANAJUATO,GUANAJUATO,Terreaderos,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",21,9,4.00,-101,11,36,Silvestre,Silvestre
2962,JE014,1987,2600,GUANAJUATO,VICTORIA,"El Sauz de Higueras, Sierra de Xichú","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",21,18,18.00,-100,9,38,En cañada de arroyo. Silvestre,Silvestre
2963,JE014,1986,2450,GUANAJUATO,XICHÚ,"53 km al E de San Luis de la Paz, sobre la carretera a Xichú","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",21,19,0.00,-100,8,15,Silvestre,Silvestre
2964,JE014,2000,2545,GUERRERO,GENERAL HELIODORO CASTILLO,Camino a Las Margaritas,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",17,35,20.00,-100,4,12,Silvestre,Silvestre
2965,JE014,1999,2530,GUERRERO,GENERAL HELIODORO CASTILLO,"El Jilguero, 5.7 km al NW","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",17,30,41.00,-100,3,18,Silvestre,Silvestre
2966,JE014,1999,2530,GUERRERO,GENERAL HELIODORO CASTILLO,"El Jilguero, 5.7 km al NW","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",17,30,41.00,-100,3,18,Silvestre,Silvestre
2967,JE014,1997,2400,GUERRERO,TAXCO DE ALARCÓN,"San Miguel y Huertas, 5 km al E, camino San Juan Tenerías-Taxco","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",18,36,17.00,-99,42,44,Silvestre,Silvestre
2968,JE014,1995,9999,HIDALGO,ELOXOCHITLÁN,"Eloxochitlán, km 9.5 del camino de terracería","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,45,29.00,-98,46,4,Silvestre,Silvestre
2969,JE014,1989,2300,HIDALGO,HUASCA DE OCAMPO,"Junto a la Peña del Tecolote, 5 km al SSE de Huasca","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,10,1.00,-98,33,31,Silvestre,Silvestre
2970,JE014,1982,9999,HIDALGO,HUASCA DE OCAMPO,"San Miguel Regla, camino a Santa María Regla","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,13,54.00,-98,34,14,Silvestre,Silvestre
2971,JE014,1996,1890,HIDALGO,MOLANGO DE ESCAMILLA,1.5 km al NE del km 122 (Pachuca-Tampico),"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,46,43.00,-98,42,23,Silvestre,Silvestre
2972,JE014,1996,1890,HIDALGO,MOLANGO DE ESCAMILLA,"2 km al E del km 123 (Pachuca-Tampico), al E de Molocotlán","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,47,29.00,-98,42,59,Silvestre,Silvestre
2973,JE014,1976,2750,HIDALGO,PACHUCA DE SOTO,2 km al WSW de Real del Monte,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,8,1.00,-98,41,33,Silvestre,Silvestre
2974,JE014,1975,2800,HIDALGO,PACHUCA DE SOTO,4 km al W de Real del Monte,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,8,24.00,-98,41,45,Silvestre,Silvestre
2975,JE014,1997,2650,HIDALGO,PACHUCA DE SOTO,"500 m de la desviación al Parque El Chico, carretera Pachuca-Real del Monte","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,8,24.00,-98,43,4,Silvestre,Silvestre
2976,JE014,2002,1640,HIDALGO,TECOZAUTLA,1 km al W de Taxhidó,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,36,2.00,-99,38,53,Silvestre,Silvestre
2977,JE014,1975,9999,HIDALGO,TLANCHINOL,San Bernardino,"Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",21,0,16.00,-98,39,22,Silvestre,Silvestre
2978,JE014,1979,2100,HIDALGO,ZIMAPÁN,"25 km al NE de Zimapán, Maguey Verde","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,51,23.00,-99,15,56,Silvestre,Silvestre
2979,JE014,1979,1820,HIDALGO,ZIMAPÁN,"33 km al NE de Zimapan y a 10 km al S de Jacala, La Placita","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,57,4.00,-99,13,10,Silvestre,Silvestre
2980,JE014,1975,2270,HIDALGO,ZIMAPÁN,"Carretera Pachuca-Tamanzuchale, 36 km al SE de Jacala, barranca de los Mármoles","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,52,14.00,-99,14,17,Silvestre,Silvestre
2981,JE014,1981,1900,HIDALGO,ZIMAPÁN,"Los Nogales, 30 km al NE de Zimapan","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,54,23.00,-99,13,14,Silvestre,Silvestre
2982,JE014,1979,2300,HIDALGO,ZIMAPÁN,"San Vicente, 22 km NE de Zimapan","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,51,19.32,-99,13,51.08,Silvestre,Silvestre
2983,JE014,1995,2100,JALISCO,TALPA DE ALLENDE,"9 km E from JCT of Talpa de Allende-La Cuesta route, on the way to El Chilacayote","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,10,36.00,-104,43,0,Silvestre,Silvestre
2984,JE014,1993,2200,JALISCO,TEQUILA,"12 km al SE de la estación de tren Tequila, camino a la estación de microondas (Cerro Tequila)","Phaseolus pedicellatus - Benth., 1837",2014,"SIG Google Earth 7.1.2.2041, mayo 2015",20,48,37.00,-103,51,36,Silvestre,Silvestre
